Zeitliche_Frequenz_Idx,Zeitliche_Frequenz,Aufenthaltsland_Idx,Aufenthaltsland,Maßeinheit_Idx,Maßeinheit,NACEr2_Idx,NACEr2,Geopolitische_Meldeeinheit_Idx,Geopolitische_Meldeeinheit,JahrMonat,value
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2015-11,27.23
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2015-12,10.17
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2016-01,-4.76
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2016-02,2.72
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2016-03,15.82
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2016-04,-7.06
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2016-05,-7.88
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2016-06,-4.62
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2016-07,-0.45
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2016-08,12.41
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2016-09,3.71
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2016-10,-2.75
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2016-11,-13.2
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2016-12,-8.96
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2017-01,0.35
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2017-02,-5.03
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2017-03,-28.63
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2017-04,9.51
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2017-05,-1.81
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2017-06,5.71
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2017-07,-2.56
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2017-08,5.36
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2017-09,13.33
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2017-10,12.65
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2017-11,14.45
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2017-12,20.26
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2018-01,11.31
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2018-02,31.23
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2018-03,58.34
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2018-04,-0.51
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2018-05,11.92
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2018-06,9.18
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2018-07,0.1
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2018-08,-12.53
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2018-09,-15.68
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2018-10,-3.92
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2018-11,5.7
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2018-12,-13.42
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2019-01,16.09
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2019-02,-7.36
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2019-03,-3.2
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2019-04,37.2
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2019-05,24.07
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2019-06,15.6
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2019-07,17.69
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2019-08,10.74
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2019-09,28.01
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2019-10,29.61
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2019-11,9.12
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2019-12,13.27
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2020-01,-22.27
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2020-02,-14.01
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2020-03,-55.72
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2020-04,-85.54
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2020-05,-83.62
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2020-06,-84.39
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2020-07,-86.11
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2020-08,-77.42
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2020-09,-58.66
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2020-10,-52.09
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2020-11,-50.04
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2020-12,-60.3
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2021-01,-70.61
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2021-02,-73.34
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2021-03,-40.92
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2021-04,103.23
M,Monatlich,FOR,Ausland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,SE,Schweden,2021-05,111.13
